[20:09:58] start results/CTOC14_Result_TEAM.txt sc11: m0 720.16, fuel 115.81, flybys 9
[20:10:02]   it   0: fuel  114.56 kg, max miss     2729.6 km, median    408.0, rho      150, acc a=0.05 (3.1 s)
[20:11:00]   it  37: fuel   60.95 kg, max miss      499.9 km, median    160.3, rho     5.59, acc a=1.00 (1.3 s)
[20:11:02]   it  38: fuel   60.87 kg, max miss      387.8 km, median    138.3, rho     3.91, acc a=1.00 (1.2 s)
[20:11:03]   it  39: fuel   60.79 kg, max miss      350.3 km, median    100.4, rho     2.74, acc a=1.00 (1.2 s)
[20:11:04]   it  40: fuel   60.73 kg, max miss      326.3 km, median    177.8, rho     1.92, acc a=1.00 (1.3 s)
[20:11:05]   it  41: fuel   60.67 kg, max miss      324.9 km, median    201.2, rho     1.34, acc a=1.00 (1.2 s)
[20:11:07]   it  42: fuel   60.62 kg, max miss      346.3 km, median    193.6, rho     0.94, acc a=1.00 (1.2 s)
[20:11:08]   it  43: fuel   60.58 kg, max miss      291.7 km, median    164.1, rho    0.658, acc a=1.00 (1.3 s)
[20:11:09]   it  44: fuel   60.55 kg, max miss      205.6 km, median    117.4, rho    0.461, acc a=1.00 (1.2 s)
[20:11:10]   it  45: fuel   60.52 kg, max miss      126.4 km, median     75.1, rho    0.322, acc a=1.00 (1.3 s)
[20:11:12]   it  46: fuel   60.50 kg, max miss       79.6 km, median     51.1, rho    0.226, acc a=1.00 (1.3 s)
[20:11:13]   it  47: fuel   60.48 kg, max miss       52.4 km, median     37.5, rho    0.158, acc a=1.00 (1.2 s)
[20:11:14]   it  48: fuel   60.46 kg, max miss       38.6 km, median     30.0, rho    0.111, acc a=1.00 (1.6 s)
[20:11:16]   it  49: fuel   60.44 kg, max miss       29.0 km, median     23.8, rho   0.0774, acc a=1.00 (1.1 s)
[20:11:17]   it  50: fuel   60.43 kg, max miss       22.4 km, median     17.1, rho   0.0542, acc a=1.00 (1.1 s)
[20:11:18]   it  51: fuel   60.41 kg, max miss       18.1 km, median     14.1, rho   0.0379, acc a=1.00 (1.1 s)
[20:11:19]   it  52: fuel   60.40 kg, max miss       15.2 km, median     11.8, rho   0.0266, acc a=1.00 (1.1 s)
[20:11:20]   it  53: fuel   60.39 kg, max miss       12.3 km, median      8.7, rho   0.0186, acc a=1.00 (1.3 s)
[20:11:21]   it  54: fuel   60.38 kg, max miss       10.7 km, median      7.0, rho    0.013, acc a=1.00 (1.2 s)
[20:11:23]   it  55: fuel   60.37 kg, max miss        9.2 km, median      6.8, rho  0.00911, acc a=1.00 (1.1 s)
[20:11:24]   it  56: fuel   60.36 kg, max miss        8.1 km, median      6.1, rho  0.00638, acc a=1.00 (1.2 s)
[20:11:25]   it  57: fuel   60.36 kg, max miss        7.2 km, median      5.3, rho  0.00446, acc a=1.00 (1.6 s)
[20:11:27]   it  58: fuel   60.35 kg, max miss        6.6 km, median      4.2, rho  0.00312, acc a=1.00 (1.1 s)
[20:11:28]   it  59: fuel   60.34 kg, max miss        6.5 km, median      3.4, rho  0.00219, acc a=1.00 (1.3 s)
[20:11:29]   it  60: fuel   60.34 kg, max miss        6.5 km, median      3.0, rho  0.00153, acc a=1.00 (1.1 s)
[20:11:30] stage 1: fuel 60.34 kg (92 s)
[20:11:31] stage 2 (m0 656.50): fuel 55.00 kg
[20:11:33]   it   0: fuel   54.96 kg, max miss      173.0 km, median     82.4, rho       70, acc a=0.50 (1.2 s)
[20:11:35]   it   1: fuel   54.88 kg, max miss      328.6 km, median    187.6, rho       49, acc a=1.00 (1.3 s)
[20:11:36]   it   2: fuel   54.82 kg, max miss       94.3 km, median     66.2, rho     34.3, acc a=1.00 (1.3 s)
[20:11:37]   it   3: fuel   54.80 kg, max miss       59.5 km, median     34.8, rho       24, acc a=1.00 (1.1 s)
[20:11:38]   it   4: fuel   54.79 kg, max miss      143.6 km, median     57.9, rho     16.8, acc a=1.00 (1.3 s)
[20:11:41]   it   5: fuel   54.79 kg, max miss      143.6 km, median     57.9, rho     67.2, REJ (3.2 s)
[20:11:43]   it   6: fuel   54.78 kg, max miss      105.7 km, median     43.9, rho     47.1, acc a=0.20 (1.2 s)
[20:11:44]   it   7: fuel   54.77 kg, max miss       50.7 km, median     24.3, rho     32.9, acc a=0.40 (1.3 s)
[20:11:45]   it   8: fuel   54.75 kg, max miss       15.5 km, median     10.8, rho     23.1, acc a=0.80 (1.3 s)
[20:11:48]   it   9: fuel   54.75 kg, max miss       15.5 km, median     10.8, rho     92.2, REJ (3.1 s)
[20:11:49]   it  10: fuel   54.74 kg, max miss        8.3 km, median      6.7, rho     64.6, acc a=0.16 (1.1 s)
[20:11:51]   it  11: fuel   54.73 kg, max miss       10.6 km, median      3.9, rho     45.2, acc a=0.32 (1.2 s)
[20:11:52]   it  12: fuel   54.71 kg, max miss       18.7 km, median      5.6, rho     31.6, acc a=0.64 (1.2 s)
[20:11:53]   it  13: fuel   54.71 kg, max miss       81.2 km, median     32.1, rho     22.1, acc a=1.00 (1.3 s)
[20:11:57]   it  14: fuel   54.71 kg, max miss       81.2 km, median     32.1, rho     88.6, REJ (3.5 s)
[20:11:58]   it  15: fuel   54.70 kg, max miss       56.1 km, median     22.9, rho       62, acc a=0.20 (1.2 s)
[20:11:59]   it  16: fuel   54.69 kg, max miss       20.3 km, median     10.1, rho     43.4, acc a=0.40 (1.3 s)
[20:12:00]   it  17: fuel   54.67 kg, max miss        6.5 km, median      2.7, rho     30.4, acc a=0.80 (1.1 s)
[20:12:03]   it  18: fuel   54.67 kg, max miss        6.5 km, median      2.7, rho      122, REJ (3.0 s)
[20:12:04]   it  19: fuel   54.67 kg, max miss       13.5 km, median      4.7, rho     85.1, acc a=0.16 (1.2 s)
[20:12:06]   it  20: fuel   54.66 kg, max miss       21.0 km, median      6.3, rho     59.6, acc a=0.32 (1.2 s)
[20:12:07]   it  21: fuel   54.64 kg, max miss       23.2 km, median      6.3, rho     41.7, acc a=0.64 (1.2 s)
[20:12:08]   it  22: fuel   54.64 kg, max miss       51.1 km, median     19.9, rho     29.2, acc a=1.00 (1.1 s)
[20:12:11]   it  23: fuel   54.64 kg, max miss       51.1 km, median     19.9, rho      117, REJ (2.7 s)
[20:12:12]   it  24: fuel   54.63 kg, max miss       32.7 km, median     13.2, rho     81.7, acc a=0.20 (1.1 s)
[20:12:13]   it  25: fuel   54.62 kg, max miss        7.9 km, median      5.0, rho     57.2, acc a=0.40 (1.1 s)
[20:12:14]   it  26: fuel   54.61 kg, max miss       10.4 km, median      4.1, rho       40, acc a=0.80 (1.1 s)
[20:12:16] stage 3 (m0 656.08): fuel 54.58 kg (138 s)
[20:14:47] RESULT {'src': 'results/CTOC14_Result_TEAM.txt', 'sc': 11, 'ok': True, 'errors': [], 'm0': np.float64(656.0772376584674), 'fuel': np.float64(54.577261030034606), 'fuel0': 115.80507892940238, 'm0_0': 720.159150469904, 'flybys': 9, 'flybys0': 9, 'peak_thrust': 0.28163533952280373, 'J_i': 1.0416595863802338, 'J_i0': 1.0931944041324053, 'runtime': 289.164345741272}
